,ticker,dividend,close_price,dividend_yield
2010-03-18 00:00:00,SGP,0.3,8.15,3.68
2010-08-26 00:00:00,SGP,0.2,15.1,1.32
2011-03-28 00:00:00,SGP,0.3,17.6,1.7
2011-08-26 00:00:00,SGP,0.15,15.0,1.0
2012-03-27 00:00:00,SGP,0.3,15.7,1.91
2012-08-28 00:00:00,SGP,0.15,14.6,1.03
2013-03-12 00:00:00,SGP,0.25,13.8,1.81
2013-08-27 00:00:00,SGP,0.1,9.75,1.03
2014-03-06 00:00:00,SGP,0.5,17.9,2.79
2014-08-20 00:00:00,SGP,0.15,15.1,0.99
2015-03-09 00:00:00,SGP,0.2,11.7,1.71
2015-08-20 00:00:00,SGP,0.2,11.2,1.79
2016-03-08 00:00:00,SGP,0.3,10.8,2.78
2016-08-23 00:00:00,SGP,0.15,11.7,1.28
2017-03-07 00:00:00,SGP,0.35,13.3,2.63
2006-04-20 00:00:00,CSP,0.15,2.9,5.17
2007-04-10 00:00:00,CSP,0.12,2.42,4.96
2008-04-10 00:00:00,CSP,0.1,2.3,4.35
2008-08-29 00:00:00,CSP,0.2,3.58,5.59
2008-11-20 00:00:00,CSP,0.1,2.0,5.0
2011-04-19 00:00:00,CSP,0.16,2.3,6.96
2012-04-05 00:00:00,CSP,0.12,2.16,5.56
2013-04-05 00:00:00,CSP,0.15,3.58,4.19
2014-04-04 00:00:00,CSP,0.13,2.7,4.81
2015-04-07 00:00:00,CSP,0.16,3.64,4.4
2017-04-07 00:00:00,CSP,0.1,2.26,4.42
2001-04-03 00:00:00,THRE,2.0,3.95,50.63
2001-09-13 00:00:00,THRE,1.6,3.375,47.41
2002-03-27 00:00:00,THRE,1.4,3.1,45.16
2002-09-10 00:00:00,THRE,1.5,3.325,45.11
2003-03-18 00:00:00,THRE,1.5,3.775,39.74
2003-09-10 00:00:00,THRE,0.15,4.72,3.18
2004-03-15 00:00:00,THRE,0.15,4.4,3.41
2004-09-07 00:00:00,THRE,0.18,4.36,4.13
2005-03-15 00:00:00,THRE,0.18,4.28,4.21
2005-09-06 00:00:00,THRE,0.18,4.8,3.75
2006-03-17 00:00:00,THRE,0.18,5.5,3.27
2006-09-11 00:00:00,THRE,0.18,4.9,3.67
2007-03-16 00:00:00,THRE,0.18,5.45,3.3
2007-09-12 00:00:00,THRE,0.18,6.3,2.86
2008-03-17 00:00:00,THRE,0.2,6.2,3.23
2008-09-11 00:00:00,THRE,0.18,6.1,2.95
2009-03-11 00:00:00,THRE,0.18,4.2,4.29
2009-09-03 00:00:00,THRE,0.18,5.1,3.53
2010-03-11 00:00:00,THRE,0.22,5.7,3.86
2010-09-09 00:00:00,THRE,0.18,6.25,2.88
2011-03-10 00:00:00,THRE,0.23,6.35,3.62
2011-09-08 00:00:00,THRE,0.2,7.05,2.84
2016-09-07 00:00:00,THRE,0.1,2.48,4.03
2017-04-26 00:00:00,THRE,0.05,1.92,2.6
2006-09-27 00:00:00,JTS,0.13,2.86,4.55
2007-03-30 00:00:00,JTS,0.17,2.84,5.99
2008-04-02 00:00:00,JTS,0.087,1.56,5.58
2008-10-06 00:00:00,JTS,0.2,1.24,16.13
2010-03-29 00:00:00,JTS,0.06,1.35,4.44
2011-03-07 00:00:00,JTS,0.08,1.84,4.35
2012-11-16 00:00:00,JTS,0.05,1.95,2.56
2013-03-18 00:00:00,JTS,0.05,2.46,2.03
2016-11-09 00:00:00,JTS,0.1,2.3,4.35
2010-03-08 00:00:00,MTI,2.65,54.25,4.88
2011-03-07 00:00:00,MTI,4.0,77.25,5.18
2012-03-06 00:00:00,MTI,0.75,70.0,1.07
2014-03-10 00:00:00,MTI,5.24,106.5,4.92
2015-03-09 00:00:00,MTI,5.8,155.0,3.74
2016-03-04 00:00:00,MTI,6.3,154.0,4.09
2017-03-06 00:00:00,MTI,4.3,135.0,3.19
2001-05-30 00:00:00,TIC,1.0,14.6045,6.85
2002-07-31 00:00:00,TIC,1.0,21.5011,4.65
2003-05-09 00:00:00,TIC,0.33,27.5864,1.2
2004-03-26 00:00:00,TIC,0.37,40.9739,0.9
2005-03-31 00:00:00,TIC,1.5,31.6432,4.74
2007-04-02 00:00:00,TIC,0.75,17.0,4.41
2008-03-31 00:00:00,TIC,1.0,17.9,5.59
2010-03-26 00:00:00,TIC,0.25,10.3,2.43
2011-03-25 00:00:00,TIC,0.5,12.9,3.88
2012-03-23 00:00:00,TIC,0.25,14.0,1.79
2013-03-25 00:00:00,TIC,0.4,15.6,2.56
2014-03-27 00:00:00,TIC,1.02,25.0,4.08
2015-03-27 00:00:00,TIC,0.8,29.0,2.76
2016-03-29 00:00:00,TIC,0.29,24.2,1.2
2017-03-29 00:00:00,TIC,0.7,24.7,2.83
2009-04-21 00:00:00,THE,0.01,0.42,2.38
2011-03-09 00:00:00,THE,0.01,0.61,1.64
2012-03-06 00:00:00,THE,0.01,0.43,2.33
2013-03-08 00:00:00,THE,0.05,3.26,1.53
2014-05-12 00:00:00,THE,0.05,4.18,1.2
2016-08-26 00:00:00,THE,0.4,9.4,4.26
2017-03-13 00:00:00,THE,0.1,9.1,1.1
2004-05-10 00:00:00,KGI,0.1,4.22,2.37
2005-03-28 00:00:00,KGI,0.1,3.06,3.27
2007-03-26 00:00:00,KGI,0.07,1.49,4.7
2008-04-18 00:00:00,KGI,0.12,2.48,4.84
2009-03-17 00:00:00,KGI,0.075,0.77,9.74
2010-03-11 00:00:00,KGI,0.1,1.2,8.33
2011-03-08 00:00:00,KGI,0.33,2.9,11.38
2012-03-06 00:00:00,KGI,0.25,2.64,9.47
2013-04-22 00:00:00,KGI,0.23,3.56,6.46
2014-04-17 00:00:00,KGI,0.36,3.36,10.71
2015-04-17 00:00:00,KGI,0.365,4.0,9.13
2016-04-25 00:00:00,KGI,0.285,3.58,7.96
2017-04-18 00:00:00,KGI,0.38,4.22,9.0
2001-03-19 00:00:00,AYUD,10.0,103.0,9.71
2001-09-13 00:00:00,AYUD,4.25,102.0,4.17
2002-03-15 00:00:00,AYUD,10.0,112.0,8.93
2002-10-09 00:00:00,AYUD,4.5,139.0,3.24
2003-03-14 00:00:00,AYUD,6.9,137.0,5.04
2003-08-27 00:00:00,AYUD,0.55,20.7,2.66
2004-03-15 00:00:00,AYUD,0.7,19.2,3.65
2004-10-06 00:00:00,AYUD,0.55,17.5,3.14
2005-04-01 00:00:00,AYUD,0.55,16.8,3.27
2005-09-13 00:00:00,AYUD,0.45,16.2,2.78
2006-03-30 00:00:00,AYUD,0.65,17.2,3.78
2006-09-06 00:00:00,AYUD,0.65,16.7,3.89
2007-03-13 00:00:00,AYUD,0.75,16.7,4.49
2007-08-28 00:00:00,AYUD,0.65,20.1,3.23
2008-03-28 00:00:00,AYUD,0.75,21.0,3.57
2008-08-27 00:00:00,AYUD,0.65,19.9,3.27
2009-03-11 00:00:00,AYUD,0.35,11.0,3.18
2009-09-02 00:00:00,AYUD,0.5,15.1,3.31
2010-03-25 00:00:00,AYUD,0.5,16.8,2.98
2010-09-02 00:00:00,AYUD,0.5,17.5,2.86
2011-03-11 00:00:00,AYUD,0.7,19.4,3.61
2011-09-01 00:00:00,AYUD,0.5,20.0,2.5
2012-03-28 00:00:00,AYUD,0.5,20.2,2.48
2013-03-13 00:00:00,AYUD,0.38,23.9,1.59
2013-08-26 00:00:00,AYUD,0.7,24.9,2.81
2014-03-11 00:00:00,AYUD,1.1,28.75,3.83
2014-08-19 00:00:00,AYUD,1.0,41.25,2.42
2015-03-12 00:00:00,AYUD,1.5,37.75,3.97
2015-08-24 00:00:00,AYUD,1.0,35.25,2.84
2016-03-08 00:00:00,AYUD,1.0,33.5,2.99
2016-08-26 00:00:00,AYUD,1.0,34.25,2.92
2017-03-13 00:00:00,AYUD,1.0,33.75,2.96
2008-05-06 00:00:00,TNDT,0.15,7.25,2.07
2009-03-13 00:00:00,TNDT,0.2,3.8,5.26
2009-08-25 00:00:00,TNDT,0.1,4.06,2.46
2010-03-12 00:00:00,TNDT,0.16,4.92,3.25
2010-08-27 00:00:00,TNDT,0.1,5.2,1.92
2011-03-11 00:00:00,TNDT,0.1,5.05,1.98
2011-08-18 00:00:00,TNDT,0.1,5.0,2.0
2012-03-08 00:00:00,TNDT,0.21,5.55,3.78
2012-08-23 00:00:00,TNDT,0.1,5.4,1.85
2013-03-07 00:00:00,TNDT,0.21,10.4,2.02
2013-08-23 00:00:00,TNDT,0.1,10.5,0.95
2014-03-07 00:00:00,TNDT,0.25,10.2,2.45
2014-08-25 00:00:00,TNDT,0.1,14.7,0.68
2015-03-06 00:00:00,TNDT,0.27,18.1,1.49
2015-08-25 00:00:00,TNDT,0.1,13.1,0.76
2016-03-07 00:00:00,TNDT,0.17,10.9,1.56
2017-03-10 00:00:00,TNDT,0.12,9.95,1.21
2003-04-11 00:00:00,LALIN,0.7,7.25,9.66
2004-04-07 00:00:00,LALIN,0.33,9.9,3.33
2005-04-07 00:00:00,LALIN,0.3,6.0,5.0
2005-08-18 00:00:00,LALIN,0.15,4.82,3.11
2006-04-03 00:00:00,LALIN,0.19,6.1,3.11
2006-08-23 00:00:00,LALIN,0.12,4.62,2.6
2007-04-30 00:00:00,LALIN,0.12,4.48,2.68
2007-08-22 00:00:00,LALIN,0.025,3.9,0.64
2008-05-06 00:00:00,LALIN,0.035,3.84,0.91
2008-08-22 00:00:00,LALIN,0.045,1.85,2.43
2009-05-12 00:00:00,LALIN,0.045,1.7,2.65
2009-08-25 00:00:00,LALIN,0.04,1.53,2.61
2010-05-11 00:00:00,LALIN,0.095,2.3,4.13
2010-08-26 00:00:00,LALIN,0.09,2.78,3.24
2011-05-06 00:00:00,LALIN,0.095,2.64,3.6
2011-08-26 00:00:00,LALIN,0.08,2.74,2.92
2012-05-03 00:00:00,LALIN,0.1,2.76,3.62
2012-08-28 00:00:00,LALIN,0.06,2.66,2.26
2013-05-07 00:00:00,LALIN,0.12,4.42,2.71
2013-08-27 00:00:00,LALIN,0.12,4.78,2.51
2014-03-25 00:00:00,LALIN,0.125,3.8,3.29
2014-08-26 00:00:00,LALIN,0.135,4.68,2.88
2015-03-17 00:00:00,LALIN,0.135,4.18,3.23
2015-08-27 00:00:00,LALIN,0.09,3.4,2.65
2016-03-15 00:00:00,LALIN,0.135,3.78,3.57
2016-08-30 00:00:00,LALIN,0.125,4.14,3.02
2017-03-14 00:00:00,LALIN,0.0135,4.54,0.3
2017-05-04 00:00:00,RPH,0.048,5.45,0.88
2002-11-20 00:00:00,CNS,1.26,37.5,3.36
2003-11-26 00:00:00,CNS,1.7,56.0,3.04
2004-11-24 00:00:00,CNS,5.0,74.5,6.71
2005-11-22 00:00:00,CNS,2.3,48.25,4.77
2006-11-22 00:00:00,CNS,1.2,42.75,2.81
2007-11-21 00:00:00,CNS,1.2,37.5,3.2
2008-11-20 00:00:00,CNS,1.5,17.2,8.72
2009-11-24 00:00:00,CNS,0.95,23.2,4.09
2010-11-23 00:00:00,CNS,1.7,33.0,5.15
2011-11-21 00:00:00,CNS,3.1,32.0,9.69
2012-05-24 00:00:00,CNS,0.5,28.75,1.74
2013-04-03 00:00:00,CNS,1.6,39.75,4.03
2014-03-31 00:00:00,CNS,0.17,2.62,6.49
2015-03-31 00:00:00,CNS,0.18,2.64,6.82
2016-03-21 00:00:00,CNS,0.18,2.62,6.87
2017-03-09 00:00:00,CNS,0.18,2.58,6.98
2001-04-11,SMK,1.5,12.2802,12.21
2002-03-29,SMK,8.64,37,23.35
2003-04-01,SMK,2,29.5,6.78
2004-04-01,SMK,2.2,35.75,6.15
2005-04-01,SMK,2.4,34.75,6.91
2006-03-31,SMK,2.7,40.75,6.63
2007-04-09,SMK,3,43.5,6.9
2008-04-02,SMK,3.5,58,6.03
2009-04-07,SMK,2.85,58.75,4.85
2010-04-02,SMK,4.5,84,5.36
2011-04-04,SMK,8,195,4.1
2012-03-27,SMK,9,255,3.53
2013-03-26,SMK,11,373,2.95
2014-03-17,SMK,14.75,478,3.09
2015-03-17,SMK,17.03,498,3.42
2016-03-09,SMK,17.28,532,3.25
2017-03-07,SMK,1.798,48,3.75
2009-03-03,SYNEX,0.12,1.23,9.76
2009-08-21,SYNEX,0.08,1.81,4.42
2010-04-30,SYNEX,0.14,2.52,5.56
2010-08-20,SYNEX,0.1,3.34,2.99
2011-05-03,SYNEX,0.15,4.56,3.29
2011-08-22,SYNEX,0.05,6.05,0.83
2012-03-13,SYNEX,0.22,5.95,3.7
2013-04-02,SYNEX,0.22,6,3.67
2014-03-28,SYNEX,0.15,2.94,5.1
2015-03-30,SYNEX,0.13,3.02,4.3
2015-08-20,SYNEX,0.08,4.26,1.88
2016-03-28,SYNEX,0.22,4.8,4.58
2016-08-23,SYNEX,0.1,5.85,1.71
2017-03-16,SYNEX,0.26,9,2.89
2001-03-22,TSI,0.45,11,4.09
2002-04-03,TSI,0.5,10.9,4.59
2003-04-01,TSI,0.2,11.8,1.69
2004-03-24,TSI,0.2,12.6,1.59
2005-05-17,TSI,0.3,10.2,2.94
2006-03-30,TSI,0.35,10.5,3.33
2007-05-08,TSI,0.35,10.6,3.3
2008-04-22,TSI,0.35,10.5,3.33
2009-05-11,TSI,0.25,10,2.5
2010-04-01,TSI,0.1,7.4,1.35
2001-04-02,KKP,1.5,21,7.14
2002-04-02,KKP,2,40,5
2003-03-25,KKP,2,29,6.9
2004-03-17,KKP,2.25,44,5.11
2004-08-17,KKP,1,27.5,3.64
2005-03-14,KKP,1.25,34,3.68
2005-08-09,KKP,1,29.5,3.39
2006-03-23,KKP,1.3,33.5,3.88
2006-08-08,KKP,1,28.25,3.54
2007-03-26,KKP,1.2,29.75,4.03
2007-08-22,KKP,1,30,3.33
2008-03-25,KKP,1.3,29.5,4.41
2008-08-05,KKP,1,22.5,4.44
2009-04-27,KKP,0.75,14.2,5.28
2009-08-04,KKP,0.75,18.3,4.1
2010-04-28,KKP,1.25,28,4.46
2010-08-03,KKP,1,30.5,3.28
2011-04-26,KKP,1.4,35,4
2011-09-07,KKP,1,34.25,2.92
2012-05-03,KKP,1.4,37.5,3.73
2012-09-19,KKP,1,47.5,2.11
2013-05-02,KKP,1.4,70.5,1.99
2013-09-10,KKP,1,40.25,2.48
2014-04-30,KKP,1.65,44.75,3.69
2014-09-09,KKP,0.5,43.5,1.15
2015-04-29,KKP,1.35,38.75,3.48
2015-09-08,KKP,1,33.5,2.99
2016-04-29,KKP,2,43.5,4.6
2016-09-06,KKP,2,49.5,4.04
2017-04-28,KKP,4,71,5.63
2005-12-13,ASK,0.6,21.7,2.76
2006-05-08,ASK,0.6,7.8938,7.6
2007-04-02,ASK,0.35,5.1,6.86
2008-04-02,ASK,0.5,5.3,9.43
2009-04-02,ASK,0.54,3.64,14.84
2010-03-08,ASK,0.58,6.15,9.43
2011-04-04,ASK,0.88,9.9,8.89
2012-04-03,ASK,1,12.5,8
2013-03-11,ASK,1,26.25,3.81
2014-03-27,ASK,1,18.1,5.52
2015-03-09,ASK,1.3,23.3,5.58
2016-03-07,ASK,1.35,20.5,6.59
2017-03-08,ASK,1.4,22.7,6.17
2001-04-02,BUI,0.5,8.7847,5.69
2003-04-17,BUI,0.5,11.8403,4.22
2004-05-04,BUI,0.5,21.3889,2.34
2005-03-15,BUI,1,20.2431,4.94
2006-03-17,BUI,0.5,20.625,2.42
2007-04-02,BUI,0.5,12.2,4.1
2008-03-18,BUI,0.7,12.3,5.69
2009-03-25,BUI,0.7,11,6.36
2010-03-19,BUI,0.75,13.5,5.56
2011-03-14,BUI,0.8,16,5
2014-03-12,BUI,0.8,17.5,4.57
2015-03-26,BUI,0.4,21.7,1.84
2017-05-05,AU,0.0075,10.3,0.07
2001-04-04,NKI,2,18.5,10.81
2002-02-06,NKI,2.25,27,8.33
2003-04-03,NKI,2,27,7.41
2004-04-02,NKI,2,51,3.92
2005-04-07,NKI,2,51.5,3.88
2006-04-04,NKI,3.25,63,5.16
2007-04-03,NKI,3.25,64,5.08
2008-04-08,NKI,4,73.5,5.44
2009-03-12,NKI,3.5,60.5,5.79
2010-03-30,NKI,3.5,68.5,5.11
2011-03-28,NKI,3.5,73,4.79
2013-03-08,NKI,1,64,1.56
2014-03-04,NKI,3,66.25,4.53
2015-03-10,NKI,3,73,4.11
2016-03-04,NKI,2,60.5,3.31
2017-03-07,NKI,1,53,1.89
2005-05-11,LVT,0.2,2.7934,7.16
2006-04-04,LVT,0.15,2.22,6.76
2008-04-01,LVT,0.15,2.62,5.73
2009-03-18,LVT,0.22,1.8,12.22
2010-04-30,LVT,0.22,2.42,9.09
2002-04-02,DCC,0.75,4.525,16.57
2002-05-14,DCC,1.15,6.85,16.79
2002-08-13,DCC,1.2,8.7,13.79
2002-11-12,DCC,0.12,8.95,1.34
2003-04-01,DCC,0.12,10.7,1.12
2003-05-12,DCC,0.13,11.7,1.11
2003-08-05,DCC,0.14,14.5,0.97
2003-11-04,DCC,0.19,22.9,0.83
2004-04-05,DCC,0.19,21.4,0.89
2004-05-04,DCC,0.38,22,1.73
2004-08-10,DCC,0.3,18.4,1.63
2004-11-09,DCC,0.25,14.5,1.72
2005-04-01,DCC,0.25,15.2,1.64
2005-05-09,DCC,0.45,16.8,2.68
2005-08-08,DCC,0.36,16.7,2.16
2005-11-14,DCC,0.28,16.9,1.66
2006-04-03,DCC,0.21,18.8,1.12
2006-05-09,DCC,0.3,19.6,1.53
2006-08-09,DCC,0.23,13.5,1.7
2006-11-10,DCC,0.23,15.6,1.47
2007-04-03,DCC,0.21,13.8,1.52
2007-05-10,DCC,0.28,14.9,1.88
2007-08-07,DCC,0.25,16.4,1.52
2007-11-07,DCC,0.23,16.1,1.43
2008-04-04,DCC,0.24,16.4,1.46
2008-05-13,DCC,0.4,18.1,2.21
2008-08-11,DCC,0.3,16.9,1.78
2008-11-12,DCC,0.27,10.1,2.67
2009-04-07,DCC,0.28,13,2.15
2009-05-12,DCC,0.55,16.5,3.33
2009-08-10,DCC,0.48,19,2.53
2009-11-10,DCC,0.5,29,1.72
2010-04-05,DCC,0.55,36.5,1.51
2010-05-11,DCC,0.8,39,2.05
2010-08-09,DCC,0.8,43.5,1.84
2010-11-09,DCC,0.7,57.5,1.22
2011-04-04,DCC,0.58,54,1.07
2011-05-11,DCC,0.89,51.75,1.72
2011-08-09,DCC,0.83,50.75,1.64
2011-11-08,DCC,0.71,55,1.29
2012-04-02,DCC,0.62,65.25,0.95
2012-05-08,DCC,0.91,64.25,1.42
2012-08-07,DCC,0.79,52.75,1.5
2012-11-13,DCC,0.65,41.75,1.56
2013-04-02,DCC,0.73,62.25,1.17
2013-05-07,DCC,1.01,62,1.63
2013-08-06,DCC,0.82,57.75,1.42
2013-11-05,DCC,0.72,53.5,1.35
2014-03-11,DCC,0.63,51,1.24
2014-05-09,DCC,0.87,53.75,1.62
2014-08-05,DCC,0.78,61,1.28
2014-11-11,DCC,0.67,58.5,1.15
2015-03-02,DCC,0.069,5.8,1.19
2015-04-29,DCC,0.03408,6.15,0.55
2015-08-10,DCC,0.056,3.72,1.51
2015-11-06,DCC,0.042,4.04,1.04
2016-03-01,DCC,0.053,4.28,1.24
2016-05-04,DCC,0.05,4.3,1.16
2016-08-05,DCC,0.04125,4.34,0.95
2016-11-11,DCC,0.036,4.6,0.78
2017-03-03,DCC,0.036,4.46,0.81
2017-05-08,DCC,0.04,3.96,1.01
2016-03-29,CGH,0.046,1.86,2.47
2017-03-24,CGH,0.02774,1.53,1.81
2016-09-28,BCPG,0.15,14.4,1.04
2016-10-28,BCPG,0.39,13.8,2.83
2016-12-26,BCPG,0.15,13.8,1.09
2017-03-09,BCPG,0.15,12.4,1.21
2017-06-12,BCPG,0.15,14.9,1.01
2002-04-03,AMANAH,0.25,1.7189,14.54
2003-04-01,AMANAH,0.4,1.024,39.06
2004-03-16,AMANAH,0.09,1.536,5.86
2005-04-04,AMANAH,0.05,1.44,3.47
2006-03-28,AMANAH,0.015,0.8,1.88
2007-03-27,AMANAH,0.012,0.59,2.03
2008-03-25,AMANAH,0.015,0.54,2.78
2013-03-26,AMANAH,0.02,1.01,1.98
2012-04-04,NSI,1,34,2.94
2013-04-04,NSI,1,45,2.22
2014-03-07,NSI,6.5,87.5,7.43
2015-04-02,NSI,6,99,6.06
2016-03-08,NSI,9,101.5,8.87
2016-10-06,NSI,2.5,83.5,2.99
2017-03-09,NSI,1.4,83,1.69
2016-12-22,AMA,0.25,21.2,1.18
2017-03-15,AMA,0.25,21.4,1.17
2004-04-26,AEC,0.75,15.4,4.87
2005-04-26,AEC,0.4,7.55,5.3
2008-04-28,AEC,0.07,5,1.4
2001-04-04,TIP,6,5.8,103.45
2002-04-05,TIP,6.5,8.8,73.86
2003-04-03,TIP,7.5,11.7,64.1
2004-04-05,TIP,0.9,18.5,4.86
2005-03-31,TIP,0.95,18.5,5.14
2006-04-03,TIP,1.2,15.7,7.64
2007-04-02,TIP,1.2,16.7,7.19
2007-09-07,TIP,0.5,18.2,2.75
2008-04-03,TIP,0.75,17.9,4.19
2008-09-04,TIP,0.5,16.7,2.99
2009-04-02,TIP,0.6,13.1,4.58
2009-09-03,TIP,0.4,14.5,2.76
2010-03-10,TIP,0.8,14.6,5.48
2010-09-06,TIP,0.75,20.4,3.68
2011-03-16,TIP,1,24.4,4.1
2011-09-13,TIP,0.75,27.5,2.73
2012-03-14,TIP,0.25,21.2,1.18
2013-03-13,TIP,0.5,30,1.67
2014-03-12,TIP,1.5,37.5,4
2014-09-09,TIP,0.5,43,1.16
2015-03-11,TIP,1.75,39.25,4.46
2015-09-14,TIP,0.5,38.5,1.3
2016-03-09,TIP,2,39,5.13
2016-09-13,TIP,0.75,37.75,1.99
2017-03-09,TIP,2,47.75,4.19
2017-03-07,SE,0.08,3.34,2.4
2013-04-17,JMT,0.15,17.2,0.87
2013-08-23,JMT,0.12,11.7,1.03
2014-04-16,JMT,0.07,13.6,0.51
2014-08-20,JMT,0.11,18.2,0.6
2015-04-20,JMT,0.19,21,0.9
2016-04-12,JMT,0.16,10.8,1.48
2017-04-17,JMT,0.66,24.9,2.65
2017-05-04,ALT,0.1,7.75,1.29
2014-11-21,AIRA,0.012,3.5,0.34
2015-11-24,AIRA,0.0075,2.48,0.3
2017-03-09,AIRA,0.01,2.48,0.4
2001-03-27,CHARAN,2.5,26,9.62
2002-04-04,CHARAN,3,40,7.5
2003-04-04,CHARAN,3,39,7.69
2004-04-05,CHARAN,3,49.5,6.06
2005-04-04,CHARAN,3,44,6.82
2006-04-05,CHARAN,3.5,47,7.45
2007-04-03,CHARAN,5,65,7.69
2008-04-03,CHARAN,5,71,7.04
2009-05-04,CHARAN,4,62,6.45
2010-04-08,CHARAN,4,59,6.78
2011-04-04,CHARAN,2,58,3.45
2013-04-03,CHARAN,3,60.25,4.98
2014-04-02,CHARAN,1.5,46,3.26
2015-04-02,CHARAN,2.5,79.5,3.14
2016-04-01,CHARAN,2,36.5,5.48
2017-04-03,CHARAN,1.5,35.5,4.23
2017-05-24,PSH,0.8,22.1,3.62
2017-03-06,ASN,0.1846,7.15,2.58
2005-02-24,ILINK,0.19,4.0902,4.65
2006-03-10,ILINK,0.29,4.4189,6.56
2007-03-12,ILINK,0.6,8.6278,6.95
2008-03-12,ILINK,0.32,7.45,4.3
2009-03-11,ILINK,0.32,4.36,7.34
2010-03-10,ILINK,0.46,7.95,5.79
2011-03-10,ILINK,0.28,7.05,3.97
2012-03-12,ILINK,0.34,7,4.86
2013-02-19,ILINK,0.011112,18.8,0.06
2013-03-18,ILINK,0.44,20.9,2.11
2014-04-30,ILINK,0.11112,27.25,0.41
2015-05-06,ILINK,0.02778,23.3,0.12
2016-05-03,ILINK,0.26,15.7,1.66
2017-05-08,ILINK,0.2,15.4,1.3
2005-12-13,FSS,0.3,2.82,10.64
2006-04-24,FSS,0.15,4.88,3.07
2010-04-30,FSS,0.02,2.2,0.91
2011-02-28,FSS,0.12,3.22,3.73
2012-04-27,FSS,0.06,2.08,2.88
2013-03-04,FSS,0.15,4.06,3.69
2014-03-03,FSS,0.0315209,4.34,0.73
2015-03-02,FSS,0.17,3.84,4.43
2016-03-01,FSS,0.13,2.9,4.48
2017-03-07,FSS,0.13,3.04,4.28
2008-04-09,S&J,0.25,13.9,1.8
2010-03-30,S&J,0.25,18.3,1.37
2011-03-29,S&J,0.3,27,1.11
2012-03-20,S&J,0.02778,27,0.1
2013-03-07,S&J,0.0111111,19.6,0.06
2001-05-23,TVI,2,18,11.11
2002-04-26,TVI,1.4,24.5,5.71
2003-06-04,TVI,0.75,19.5,3.85
2004-04-09,TVI,0.4,4.24,9.43
2005-04-22,TVI,0.025,3.02,0.83
2005-09-07,TVI,0.16,2.88,5.56
2006-09-07,TVI,0.15,2.94,5.1
2007-04-20,TVI,0.07,2.92,2.4
2007-08-21,TVI,0.07,2.84,2.46
2008-04-03,TVI,0.12,2.7,4.44
2010-04-08,TVI,0.11,2.28,4.82
2011-04-28,TVI,0.33,4.28,7.71
2012-04-17,TVI,0.15,3.62,4.14
2013-04-11,TVI,0.43,11.7,3.68
2014-04-10,TVI,0.32,8.9,3.6
2015-04-17,TVI,0.111112,13.2,0.84
2016-04-19,TVI,0.05,4.18,1.2
2017-04-19,TVI,0.05,3.9,1.28
2016-10-28,RJH,0.2,23.9,0.84
2017-03-17,RJH,0.2,22.8,0.88
2003-04-01,FNS,0.5,18.4,2.72
2004-03-10,FNS,0.5,47.5,1.05
2005-03-30,FNS,0.5,23.8,2.1
2006-03-30,FNS,0.5,14.6,3.42
2015-05-08,FNS,0.1,4.52,2.21
2015-10-14,FNS,0.2,4.98,4.02
2016-05-03,FNS,0.1,4.66,2.15
2017-05-04,FNS,0.1,4.74,2.11
2014-04-08,LIT,0.1,2.12,4.72
2015-03-18,LIT,0.12,4.24,2.83
2016-02-29,LIT,0.18,8.2,2.2
2017-03-27,LIT,0.0112,11.1,0.1
2009-03-16,STAR,0.02,0.69,2.9
2010-03-17,STAR,0.07,1.3,5.38
2011-03-16,STAR,0.03,1.18,2.54
2015-05-08,RICHY,0.04,2.94,1.36
2016-04-28,RICHY,0.055,1.87,2.94
2017-05-02,RICHY,0.0063,1.66,0.38
2004-03-22,ECL,0.1,3.64,2.75
2005-03-29,ECL,0.2,1.07,18.69
2005-08-22,ECL,0.02,1.01,1.98
2006-03-10,ECL,0.02,0.57,3.51
2006-11-23,ECL,0.02,0.96,2.08
2008-08-26,ECL,0.02,0.5,4
2009-04-23,ECL,0.04,0.44,9.09
2009-08-25,ECL,0.02,0.65,3.08
2010-03-29,ECL,0.04,0.98,4.08
2010-08-26,ECL,0.02,0.89,2.25
2011-03-18,ECL,0.04,0.82,4.88
2012-03-16,ECL,0.05,0.77,6.49
2012-08-24,ECL,0.04,1.08,3.7
2013-03-18,ECL,0.04,1.34,2.99
2013-08-26,ECL,0.03,1.2,2.5
2014-08-26,ECL,0.08,1.23,6.5
2017-03-17,ECL,0.05,1.97,2.54
2017-03-14,FN,0.06,7.4,0.81
2001-04-03,FANCY,3,1.8999,157.9
2001-09-13,FANCY,5,2.5832,193.56
2001-11-26,FANCY,8,3.1999,250.01
2002-03-12,FANCY,5,7.733,64.66
2002-05-30,FANCY,3,11.9,25.21
2002-08-27,FANCY,3,10,30
2002-12-27,FANCY,1.5,11,13.64
2003-03-10,FANCY,1.5,9.7,15.46
2003-05-29,FANCY,0.17,9.3,1.83
2003-09-02,FANCY,0.09,9.55,0.94
2003-12-02,FANCY,0.11,9.3,1.18
2004-03-09,FANCY,0.14,7.25,1.93
2004-07-15,FANCY,0.09,5.85,1.54
2004-08-30,FANCY,0.15,5.75,2.61
2004-11-25,FANCY,0.2,6.3,3.17
2005-03-08,FANCY,0.16,6.25,2.56
2005-05-31,FANCY,0.05,5.4,0.93
2005-08-29,FANCY,0.05,4.9,1.02
